Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Glintstone Staff,Carian Glintstone Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Carian Glintblade Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Carian Regal Scepter,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Albinauric Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Staff of Loss,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Gelmir Glintstone Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Crystal Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Rotten Crystal Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Meteorite Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Staff of the Guilty,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Prince of Death's Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacred Seal,Finger Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Erdtree Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Golden Order Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Gravel Stone Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Giant's Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Godslayer's Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Clawmark Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Frenzied Flame Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Sacred Seal,Dragon Communion Seal,100,101,102,,,,,,,,,,,,110,125,,105,106,107,,,,,,,,,,,,115,140,,100,101,102,,,,100,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torch,Torch,100,101,102,105,,,120,120,150,150,105,120,90,90,107,122,130,103,104,105,108,,,125,125,155,155,110,125,95,95,112,127,135,100,101,102,105,,,200,300,,,,,,,,,,,,,,,,,110,110,110,130,90,160,110,110,110,130,90,160
Torch,Beast-Repellent Torch,100,101,102,105,,,120,120,150,150,105,120,90,90,107,122,130,103,104,105,108,,,125,125,155,155,110,125,95,95,112,127,135,100,101,102,105,,,200,300,,,,,,,,,,,,,,,,,110,110,110,130,90,160,110,110,110,130,90,160
Torch,Steel-Wire Torch,100,101,102,105,,,120,120,150,150,105,120,90,90,107,122,130,103,104,105,108,,,125,125,155,155,110,125,95,95,112,127,135,100,101,102,105,,,200,300,,,,,,,,,,,,,,,,,110,110,110,130,90,160,110,110,110,130,90,160
Torch,Sentry's Torch,100,101,102,105,,,120,120,150,150,105,120,90,90,107,122,130,103,104,105,108,,,125,125,155,155,110,125,95,95,112,127,135,100,101,102,105,,,200,300,,,,,,,,,,,,,,,,,110,110,110,130,90,160,110,110,110,130,90,160
Torch,Ghostflame Torch,100,101,102,105,,,120,120,150,150,105,120,90,90,107,122,130,103,104,105,108,,,125,125,155,155,110,125,95,95,112,127,135,100,101,102,105,,,200,300,,,,,,,,,,,,,,,,,110,110,110,130,90,160,110,110,110,130,90,160
Torch,St. Trina's Torch,100,101,102,105,,,120,120,150,150,105,120,90,90,107,122,130,103,104,105,108,,,125,125,155,155,110,125,95,95,112,127,135,100,101,102,105,,,200,300,,,,,,,,,,,,,,,,,110,110,110,130,90,160,110,110,110,130,90,160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Shield,Rickety Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Riveted Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Blue-White Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Scripture Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Red Thorn Roundshield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Pillory Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Buckler,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Iron Roundshield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Gilded Iron Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Man-Serpent's Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Ice Crest Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Rift Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Perfumer's Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Shield of the Guilty,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Spiralhorn Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Smoldering Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Small Shield,Coil Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medium Shield,Hawk Crest Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Horse Crest Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Candletree Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Flame Crest Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Marred Wooden Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Sun Realm Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Round Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Large Leather Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Black Leather Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Marred Leather Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Heater Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Blue Crest Heater Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Red Crest Heater Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Beast Crest Heater Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Inverted Hawk Heater Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Eclipse Crest Heater Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Kite Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Blue-Gold Kite Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Scorpion Kite Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Twinbird Kite Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Brass Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Banished Knight's Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Albinauric Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Beastman's Jar-Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Carian Knight's Shield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Silver Mirrorshield,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
Medium Shield,Great Turtle Shell,100,101,102,105,,,120,120,140,140,105,115,90,90,107,122,130,103,104,105,110,,,125,125,145,145,110,120,95,95,112,127,140,100,101,102,105,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,160,110,110,110,125,100,160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatshield,Wooden Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Lordsworn's Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Briar Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Spiked Palisade Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Icon Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Golden Beast Crest Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Manor Towershield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Crossed-Tree Towershield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Inverted Hawk Towershield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Dragon Towershield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Distinguished Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Gilded Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Cuckoo Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Redmane Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Golden Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Haligtree Crest Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Crucible Hornshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Dragonclaw Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Fingerprint Stone Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Eclipse Crest Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Ant's Skull Plate,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Erdtree Greatshield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Jellyfish Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,Visage Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
Greatshield,One-Eyed Shield,100,102,105,,,,125,125,160,160,105,120,90,90,107,125,130,103,105,110,,,,130,130,165,165,110,125,95,95,112,130,140,100,102,105,,,,,,,,,,,,,,,,,,,,,,110,110,110,125,100,165,110,110,110,125,100,165
